供应商ID,材料分类,有效周数,供货量均值,CV,平均满足率,OFV,OFR,缺货周数,SRI,CA,PCI,综合得分
S143,A,240,344.9458333333333,79.7489222752143,1.0036677313469538,0.19699637437377227,86.48302844453843,17,0.957452151845194,100.0,576.0595416666666,0.7410573380880421
S031,B,240,171.69583333333333,18.678490248610213,1.0188109944034058,0.055236857386362935,98.99886570991764,7,0.029199750127402148,100.0,260.97766666666666,0.7363158689953526
S284,C,240,194.15416666666667,83.21933908933484,1.0374771216077572,0.04397803798314615,100.0,0,0.0,100.0,269.87429166666664,0.7349504064008445
S139,B,224,677.9553571428571,322.67314631323165,1.2725735623436862,0.34840355003847356,85.06199788464568,6,0.4001250566612764,92.5,1030.4921428571429,0.7347488225464358
S365,C,240,173.4625,37.17111056601982,1.021696663290979,0.04571412393963519,99.1796875,5,0.01708984375,100.0,241.112875,0.7344479341100305
S140,B,220,1372.9409090909091,331.81881920142945,0.8634683421712306,0.512084328564083,62.723366929742696,21,3.5582240657972877,91.25,2086.870181818182,0.728878328989389
S040,B,240,132.9375,55.96139057749453,1.018751142263288,0.11027991594093721,95.50988875154512,11,0.20579676555418208,100.0,202.065,0.7258710289688368
S364,B,240,119.84583333333333,83.91599724159653,1.0385185359069746,0.09823968336867728,95.42886668963142,8,0.15237111034561948,100.0,182.16566666666665,0.7233083081335469
S294,C,240,78.50833333333334,16.947542001563185,1.042211248769826,0.08039095846666792,97.9540343371181,24,0.20459656628819045,100.0,109.12658333333333,0.7232902320743567
S367,B,240,109.72916666666667,60.6311514744588,1.0306944489131582,0.14975616049527657,91.6027496382055,15,0.5248281476121562,100.0,166.78833333333336,0.7179442858172852
S346,B,240,96.83333333333333,17.86212966787744,1.0162278755318386,0.13205863297640594,90.230675839741,24,0.9769324160259005,100.0,147.18666666666667,0.7176649961947394
S218,C,240,64.5125,56.03452035687898,1.0981413967976468,0.15713731975960463,98.16146540027137,12,0.09192672998643149,100.0,89.672375,0.7173879198631633
S080,C,240,80.15416666666667,70.81176921372233,1.0861340528469496,0.2002161172232855,96.90148305084746,25,0.3227621822033898,100.0,111.41429166666666,0.7152620545663301
S266,A,240,27.1625,12.106907690037927,1.2052430555555556,0.20229103571708065,95.88967971530249,28,0.47953736654804263,100.0,45.361375,0.712202126172711
S244,C,240,68.35833333333333,52.617493694045635,1.0700741566781165,0.21825040612658084,91.01817540144698,28,1.047879536497853,100.0,95.01808333333332,0.7088539094549582
S076,C,201,1.8706467661691542,51.36323461021768,0.0,0.0,93.84057971014492,17,0.5209459946643594,82.08333333333333,2.6001990049751242,0.7044582300666586
S123,A,240,26.870833333333334,37.84733693094855,1.1384119102186327,0.2655564237974448,92.01309328968902,42,1.397708674304419,100.0,44.874291666666664,0.7040425191450114
S098,B,209,1.9760765550239234,62.65827988353521,0.11666666666666667,0.02357022603955158,89.4894894894895,15,0.7543428596060175,85.83333333333333,3.0036363636363634,0.7015658777594089
S067,C,169,1.378698224852071,43.97860370806625,0.0,0.0,98.9010989010989,2,0.013004746732557386,70.41666666666667,1.9163905325443784,0.7001765869560275
S213,C,166,1.4819277108433735,47.98806144349947,0.0,0.0,96.2566844919786,7,0.15785065395270922,67.91666666666667,2.059879518072289,0.6959097606782771
S189,A,159,55.924528301886795,45.80431012135699,1.0528841342510407,0.1371996206208214,95.676670116132,21,0.5710058337184152,62.916666666666664,93.39396226415094,0.691941900323556
S007,A,240,28.95,102.40361112035781,1.291561080143013,0.39285486089141314,88.80285884455033,30,1.399642644431209,100.0,48.3465,0.6896540645449842
S003,C,199,66.02010050251256,120.03777760555036,1.0570764059280657,0.23380540082259144,88.05238462077176,26,1.5609949741705236,79.58333333333333,91.76793969849246,0.688876062817862
S175,B,141,2.595744680851064,66.08458824120751,0.0,0.0,98.16176470588235,5,0.06518564872757614,57.49999999999999,3.945531914893617,0.6868291941601814
S395,A,84,902.8928571428571,166.68531700973958,0.9539086316406407,0.26748279142744674,71.64156455100724,10,3.3760042201181846,30.833333333333336,1507.8310714285712,0.6828463299848828
S174,B,126,2.746031746031746,57.8889541282025,0.0,0.0,99.2094861660079,2,0.012547838634795156,52.083333333333336,4.173968253968254,0.682520369467735
S221,A,126,3.111111111111111,58.527858358918564,0.0,0.0,98.98305084745763,3,0.024213075060532684,51.24999999999999,5.195555555555555,0.6815064523598272
S092,B,130,3.0615384615384613,60.42749100521222,0.0,0.0,95.34161490683229,15,0.537505972288581,52.5,4.653538461538461,0.6795464470104622
S113,C,132,2.9166666666666665,72.27201045959379,1.1,0.0,95.81993569131832,13,0.41167300009743735,52.5,4.054166666666666,0.6793307475079783
S392,B,138,2.9855072463768115,63.47333899860662,1.1,0.0,93.78698224852072,21,0.9454592230511963,53.75,4.537971014492753,0.679069463140589
S055,B,240,100.17083333333333,190.36709790175723,1.0398244743711809,0.20238115198715217,71.65293111491215,18,2.126030166381589,100.0,152.25966666666667,0.6790211558330963
S169,B,123,2.9186991869918697,56.62063899337338,0.0,0.0,97.75280898876404,6,0.10961907371882709,49.166666666666664,4.436422764227642,0.678381701052056
S025,C,135,2.7777777777777777,63.37945427250534,0.0,0.0,93.85113268608414,19,0.8653961404770467,52.5,3.8611111111111107,0.6778357209693346
